2.474992732713751309e+00,2.404956619242855975e+00,2.460503730784203480e+00,2.386911189704045810e+00,2.440843531019130985e+00
2.356322474350531770e+00,2.447048069592341335e+00,2.401148995337927250e+00,2.396502774164951610e+00,2.396072753807696909e+00
2.403830812288290542e+00,2.421109038334290364e+00,2.250966167828662101e+00,2.345201612005221481e+00,2.436829166062143059e+00
2.432590032891889020e+00,2.464233498558368929e+00,2.514574917813519495e+00,2.373335255348879791e+00,2.410355860136150330e+00
2.341053765709397716e+00,2.423701165748077813e+00,2.353603757065594770e+00,2.274241633129182816e+00,2.311204371942870761e+00
2.386408666442369597e+00,2.389463327640439338e+00,2.353597891657615460e+00,2.414727640438449008e+00,2.443844539142621120e+00
2.387041642251197526e+00,2.405162330734712306e+00,2.341663246981779523e+00,2.410270462550302639e+00,2.433970963420163613e+00
2.449869299556858948e+00,2.339662562377230692e+00,2.404030334638334487e+00,2.486736124057098429e+00,2.285659567721468388e+00
2.321442263360910196e+00,2.351466233588510590e+00,2.493411419454582667e+00,2.341732130680187929e+00,2.451434153804934901e+00
2.467392796054240112e+00,2.433818794911711159e+00,2.420065180991060050e+00,2.423503120862934068e+00,2.372661174495463765e+00
2.450955356495692516e+00,2.489669254967111112e+00,2.391546778400179818e+00,2.397460356636987644e+00,2.386287267636087783e+00
2.411019949097791493e+00,2.471966379621219012e+00,2.337317004225925032e+00,2.410644111620428021e+00,2.338763408908454799e+00
2.420473513156458090e+00,2.428883553536354878e+00,2.405808933940545291e+00,2.377126290875810621e+00,2.447254669486937928e+00
2.450489614299491858e+00,2.413183938666618733e+00,2.331493672059986366e+00,2.420482481072674830e+00,2.482238964586145791e+00
2.483941162474105901e+00,2.369145689957420142e+00,2.434350632152251670e+00,2.461192122759070511e+00,2.440730759170521846e+00
2.427402364832540460e+00,2.504427174355176255e+00,2.458608499459179253e+00,2.369866521067299114e+00,2.363607630256642000e+00
2.372636296432759639e+00,2.466427414763071368e+00,2.393366944840363164e+00,2.419454498370667839e+00,2.375363197127720039e+00
2.403251041984336922e+00,2.365396668750110898e+00,2.346559503599866314e+00,2.416754390575629685e+00,2.443851883523187052e+00
2.407550390620443626e+00,2.372668505793460891e+00,2.465762453532381215e+00,2.418487970458515601e+00,2.422198421494721199e+00
2.366675826942086225e+00,2.437927933098988920e+00,2.464932595948757132e+00,2.361528038600834822e+00,2.452873458381855443e+00
2.391392343388088371e+00,2.455308290234094137e+00,2.435464341648889253e+00,2.410940437474731191e+00,2.375422566955404768e+00
2.373999658108160382e+00,2.404129591754482931e+00,2.382644909789710663e+00,2.501192400469779642e+00,2.299744961148725952e+00
2.431826732015220927e+00,2.358959795482835187e+00,2.359717420338497629e+00,2.420115093380624582e+00,2.402387188077702795e+00
2.426031035242321554e+00,2.369203095652395508e+00,2.390373782397775759e+00,2.455012777854947537e+00,2.398825038232721862e+00
2.389840978012500283e+00,2.400891114129556581e+00,2.413488355487645176e+00,2.435321472026419798e+00,2.312096789662291929e+00
2.430400866731854403e+00,2.410305863611050814e+00,2.394994097001041489e+00,2.424975807855221266e+00,2.411502090929008357e+00
2.364033977248453322e+00,2.492229185502664812e+00,2.430103566479865584e+00,2.460158576757438542e+00,2.391565063397558255e+00
2.453981694088016585e+00,2.440760392711574855e+00,2.414240167909121215e+00,2.378636223303358221e+00,2.421462531016262076e+00
2.345655367735413943e+00,2.442009420203094194e+00,2.438517257063099297e+00,2.315837365176272478e+00,2.479591081091522042e+00
2.422460627922258247e+00,2.387726724270804901e+00,2.358014736354462570e+00,2.391672588782407072e+00,2.459919949285514384e+00
2.396135089135865037e+00,2.414860030903461130e+00,2.352130724056727740e+00,2.477582968960895915e+00,2.499568363102379731e+00
2.406571450388637512e+00,2.350301134419304550e+00,2.450870154815108393e+00,2.455464566545142002e+00,2.420111921888890461e+00
2.379413346590818712e+00,2.479198381784180061e+00,2.518098003082031244e+00,2.452403621351323171e+00,2.363776634563894419e+00
2.344757833574299788e+00,2.379725802291440040e+00,2.410802037239040185e+00,2.421571245298849817e+00,2.509211851298186247e+00
2.386324691152129862e+00,2.421472059205248328e+00,2.336396451285595699e+00,2.425853088448139072e+00,2.392788387823094887e+00
2.372595532849614663e+00,2.369910673064472562e+00,2.507264339781758444e+00,2.397176042646982808e+00,2.286060358399858661e+00
