2.409831573318216957e+00,2.408527217622876915e+00,2.515408562750917731e+00,2.434494897089436449e+00,2.406781693774423747e+00
2.438099055038856378e+00,2.408620973842697577e+00,2.318901556933368191e+00,2.432485958361163103e+00,2.410370780460473039e+00
2.447749553415872192e+00,2.368795201023369490e+00,2.474693362513944006e+00,2.459643681080438515e+00,2.376184395620232870e+00
2.391248258624527612e+00,2.385859150605257106e+00,2.391030015219058669e+00,2.292802940161359437e+00,2.461586972266851081e+00
2.398388016110422072e+00,2.391861997254043803e+00,2.480551633644360709e+00,2.503032890972121116e+00,2.325436644678946951e+00
2.455953960492509136e+00,2.378493936557942945e+00,2.380413518372411996e+00,2.437519386688749901e+00,2.487765667812750880e+00
2.408314331709602740e+00,2.365005005943876970e+00,2.395813454853029434e+00,2.451904671633520216e+00,2.506065525217680889e+00
2.479610371742523522e+00,2.489289927036122396e+00,2.430286649338722960e+00,2.343999925173276822e+00,2.360351879477175174e+00
2.418218388973551125e+00,2.362743204255090212e+00,2.305059677943537721e+00,2.428035743800992297e+00,2.387503023195956864e+00
2.403686359615592849e+00,2.337535600241150036e+00,2.474266647003021014e+00,2.419398039755038088e+00,2.393259636332809581e+00
2.416971073998397834e+00,2.377356025459548494e+00,2.408741457734553393e+00,2.379308007353968524e+00,2.479273295193343163e+00
2.310110714515435149e+00,2.442413439061679625e+00,2.320149407141763653e+00,2.393701086385426002e+00,2.417375380464962031e+00
2.469664342349005448e+00,2.456784815330546934e+00,2.426285570879593401e+00,2.356999988955288838e+00,2.392718315364727566e+00
2.380912717137808610e+00,2.418354802366686318e+00,2.397333805468695900e+00,2.404983484489551238e+00,2.402997024203914478e+00
2.353425713442196976e+00,2.293976371318105389e+00,2.387478656612951333e+00,2.574374911881995409e+00,2.369965734267127644e+00
2.372528435379176681e+00,2.462081916020709471e+00,2.331619926173997825e+00,2.389585979327771170e+00,2.412728894837217641e+00
2.331148362479911196e+00,2.387058029969954642e+00,2.389530448365698057e+00,2.460169101904054578e+00,2.340630783232770629e+00
2.316866373619265840e+00,2.372955406201889605e+00,2.413832541370870111e+00,2.396300357323029484e+00,2.312814150005565228e+00
2.356520394505710492e+00,2.377962747345948813e+00,2.401327402820368384e+00,2.406801179492976672e+00,2.449220677249109190e+00
2.418161940220019623e+00,2.389137537121698518e+00,2.328321706000183511e+00,2.410100702957787888e+00,2.363248689031278271e+00
2.319250844236589337e+00,2.414690847360613013e+00,2.379080193956657929e+00,2.345957846305345651e+00,2.407580567560481999e+00
2.392648997140376821e+00,2.412824886199464558e+00,2.404900350080279026e+00,2.422211940434850774e+00,2.354647875734951157e+00
2.398882839748327722e+00,2.428002027648263450e+00,2.324207221118609112e+00,2.377792834345425987e+00,2.356814313093039903e+00
2.398595307019295131e+00,2.404447559041443139e+00,2.383240172084105879e+00,2.402375698235797330e+00,2.354823842313423121e+00
2.359724450609783641e+00,2.437148001843654654e+00,2.351819786243002142e+00,2.366402227634296640e+00,2.472536610263622592e+00
2.367803353154549040e+00,2.431314706169699136e+00,2.442359543222941465e+00,2.452130664282174521e+00,2.311986657391703393e+00
2.386393788784720638e+00,2.405454468889728137e+00,2.400805702652069940e+00,2.331018386407984977e+00,2.436052621771525484e+00
2.312520737106182445e+00,2.396242244495021545e+00,2.407497817129390150e+00,2.380000764009503555e+00,2.384724790582855913e+00
2.410920246877969575e+00,2.387852589646609847e+00,2.381505776265622210e+00,2.460340161952057514e+00,2.436440477129381943e+00
2.475853905050219517e+00,2.460932992025381072e+00,2.284376923824262828e+00,2.403630542343683008e+00,2.321167994080515662e+00
2.386199923041132820e+00,2.399123876672831113e+00,2.418922908197320698e+00,2.356154483860441573e+00,2.451540480977208336e+00
2.302471869312525676e+00,2.415412984502016247e+00,2.422502534550246889e+00,2.290527078525994131e+00,2.518105255990121805e+00
2.463978036137752792e+00,2.447091804573347851e+00,2.392323841562792097e+00,2.360203430539114855e+00,2.382089853035920690e+00
2.472078675098546174e+00,2.404804503473765287e+00,2.403973922631029048e+00,2.399758777809763544e+00,2.368659506037948059e+00
2.390895192854368911e+00,2.389189889145276968e+00,2.456123311433263456e+00,2.292338899292873933e+00,2.448271939902494587e+00
2.291962729758827422e+00,2.406924229130267712e+00,2.406576742468809371e+00,2.331780011285421228e+00,2.373632811875749482e+00
2.440255093286546106e+00,2.339100032147021224e+00,2.474000991970934926e+00,2.357864930168340312e+00,2.317859185156023738e+00
2.437600282230588888e+00,2.391405378712626817e+00,2.418322927286547852e+00,2.469680225511417415e+00,2.403001341989248196e+00
2.339114051315410059e+00,2.357269899066578578e+00,2.383594206923596026e+00,2.340092931098529672e+00,2.446679725608327249e+00
2.375437563324510837e+00,2.403948358642829408e+00,2.495690399503069923e+00,2.445698161436716145e+00,2.346193156210613751e+00
2.339761326373006156e+00,2.417248720180974253e+00,2.373731449994199938e+00,2.425351755751048888e+00,2.369255265216176021e+00
2.361941278595137028e+00,2.430676633663392927e+00,2.428863524902787230e+00,2.358288994030031116e+00,2.389675957610020163e+00
